Country,City,Total Tons,First Mission,Last Mission,Num Missions,location,direccion,lat,lon
FRANCE,MONT FLEURY,604.0,6/5/1944,6/5/1944,2,"Mont Fleury, Ver-sur-Mer, Bayeux, Calvados, Normandie, France métropolitaine, 14114, France","MONT FLEURY, France",49.34144,-0.51603
FRANCE,MONT LOUIS,436.0,6/19/1944,8/4/1944,16,"Mont-Louis, Prades, Pyrénées-Orientales, Occitanie, France métropolitaine, 66210, France","MONT LOUIS, France",42.5096936,2.1208774
FRANCE,MONT SUR RISIE,92.0,8/17/1944,8/17/1944,2,,"MONT SUR RISIE, France",,
FRANCE,MONTAUBAN,136.0,6/11/1944,6/11/1944,2,"Montauban, Tarn-et-Garonne, Occitanie, France métropolitaine, 82000, France","MONTAUBAN, France",44.0175835,1.3549991
FRANCE,MONTBARTIER,544.0,6/25/1944,8/7/1944,20,"Montbartier, Montauban, Tarn-et-Garonne, Occitanie, France métropolitaine, 82700, France","MONTBARTIER, France",43.9136111,1.2733333
FRANCE,MONTBELIARD,433.0,7/15/1943,7/15/1943,2,"Montbéliard, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25200, France","MONTBELIARD, France",47.5102368,6.7977564
FRANCE,MONTDIDIER,2106.0,10/24/1943,7/17/1944,66,"Montdidier, Somme, Hauts-de-France, France métropolitaine, 80500, France","MONTDIDIER, France",49.6460204,2.570196
FRANCE,MONTEBOURG,0.0,8/19/1940,8/19/1940,2,"Montebourg, Cherbourg, Manche, Normandie, France métropolitaine, 50310, France","MONTEBOURG, France",49.4882989,-1.380821
FRANCE,MONTELIMAR,216.0,8/16/1944,8/23/1944,10,"Montélimar, Nyons, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26200, France","MONTELIMAR, France",44.5579391,4.750318
FRANCE,MONTEREAU,208.0,8/1/1944,8/2/1944,2,"Montereau, Montargis, Loiret, Centre-Val de Loire, France métropolitaine, 45260, France","MONTEREAU, France",47.8564484,2.5717138
FRANCE,MONTFALCON,216.0,8/1/1944,8/15/1944,4,"Montfalcon, Vienne, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38940, France","MONTFALCON, France",45.2545765,5.1718161
FRANCE,MONTFARVILLE,122.0,6/10/1944,6/6/1944,7,"Montfarville, Cherbourg, Manche, Normandie, France métropolitaine, 50760, France","MONTFARVILLE, France",49.6548625,-1.2695953
FRANCE,MONTFORT,23.0,8/13/1944,8/13/1944,1,"Montfort, Oloron-Sainte-Marie, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64190, France","MONTFORT, France",43.3684225,-0.8465779
FRANCE,MONTFORT SUR MEU,362.0,6/11/1944,7/17/1944,13,"Montfort-sur-Meu, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35160, France","MONTFORT SUR MEU, France",48.1372782,-1.955145
FRANCE,MONTHOIS,98.0,7/1/1944,7/2/1944,8,"Monthois, Vouziers, Ardennes, Grand Est, France métropolitaine, 08400, France","MONTHOIS, France",49.3128808,4.7100543
FRANCE,MONTIGNY SUR SANCER,199.0,5/25/1944,5/25/1944,3,,"MONTIGNY SUR SANCER, France",,
FRANCE,MONTLUCON,1137.0,9/15/1943,9/15/1943,5,"Montluçon, Allier, Auvergne-Rhône-Alpes, France métropolitaine, 03100, France","MONTLUCON, France",46.3400296,2.6073963
FRANCE,MONTORGUEIL,184.0,12/31/1943,6/21/1944,8,"Montorgueil, Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France","MONTORGUEIL, France",43.198216,2.4066381
FRANCE,MONTPELLIER,1780.0,1/27/1944,8/24/1944,25,"Montpellier, Hérault, Occitanie, France métropolitaine, France","MONTPELLIER, France",43.6112422,3.8767337
FRANCE,MONTREUIL,1683.0,7/25/1944,7/25/1944,33,"Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62170, France","MONTREUIL, France",50.4638918,1.7631125
FRANCE,MONTREVEL,132.0,7/25/1944,7/25/1944,2,"Montrevel, La Tour-du-Pin, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38690, France","MONTREVEL, France",45.4776,5.40119
FRANCE,MONTRICHARD,201.0,8/11/1944,8/11/1944,3,"Montrichard, Montrichard Val de Cher, Romorantin-Lanthenay, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41400, France","MONTRICHARD, France",47.3593576,1.1828617
FRANCE,MONTSECRET,136.0,6/7/1944,6/7/1944,4,"Montsecret, Montsecret-Clairefougère, Argentan, Orne, Normandie, France métropolitaine, 61800, France","MONTSECRET, France",48.7951554,-0.6791258
FRANCE,MORLAIX,56.0,1/12/1941,8/26/1940,22,"Morlaix, Finistère, Bretagne, France métropolitaine, 29600, France","MORLAIX, France",48.5824932,-3.8331972
FRANCE,MORSALINES,767.0,5/27/1944,5/9/1944,6,"Morsalines, Quettehou, Cherbourg, Manche, Normandie, France métropolitaine, 50630, France","MORSALINES, France",49.572257,-1.3122419
FRANCE,MOURMELON LE PETIT,627.0,8/12/1944,8/12/1944,20,"Mourmelon-le-Petit, Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51400, France","MOURMELON LE PETIT, France",49.1301114,4.3122494
FRANCE,MOYENNEVILLE,477.0,1/14/1944,3/5/1944,9,"Moyenneville, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62121, France","MOYENNEVILLE, France",50.1821674,2.7804872
FRANCE,MUHLHAUSEN,898.0,5/11/1944,9/13/1944,24,"Rue Muhlhausen, La Blanche Porte, Tourcoing, Lille, Nord, Hauts-de-France, France métropolitaine, 59200, France","MUHLHAUSEN, France",50.720358,3.1461743
FRANCE,NANCY,1861.0,3/24/1944,9/10/1944,55,"Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, France","NANCY, France",48.6937223,6.1834097
FRANCE,NANTERRE,136.0,7/19/1944,7/19/1944,2,"Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92000, France","NANTERRE, France",48.8924273,2.2071267
FRANCE,NANTES,5549.0,11/22/1940,9/23/1943,144,"Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France","NANTES, France",47.2186371,-1.5541362
FRANCE,NANTEUIL,349.0,6/23/1944,8/8/1944,11,"Nanteuil, Niort, Deux-Sèvres, Nouvelle-Aquitaine, France métropolitaine, 79400, France","NANTEUIL, France",46.4118966,-0.1737442
FRANCE,NASSANDRES,190.0,8/16/1944,8/17/1944,8,"Nassandres, Nassandres sur Risle, Bernay, Eure, Normandie, France métropolitaine, 27550, France","NASSANDRES, France",49.1325109,0.741991
FRANCE,NAY,136.0,7/24/1944,7/24/1944,2,"Nay, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64800, France","NAY, France",43.1798743,-0.2621768
FRANCE,NEGRE CAPE,102.0,8/12/1944,8/12/1944,6,"Pointe de Nègre, Gustavia, Saint-Barthélemy, 97133, France","NEGRE CAPE, France",17.880201,-62.8399243
FRANCE,NESLE,168.0,6/3/1944,6/3/1944,6,"Nesle, Péronne, Somme, Hauts-de-France, France métropolitaine, 80190, France","NESLE, France",49.7576856,2.9087229
FRANCE,NEUFCHATEL,1073.0,5/8/1944,6/3/1944,20,"Neufchâtel-Hardelot, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62152, France","NEUFCHATEL, France",50.6188491,1.6306156
FRANCE,NEUVILLE,54.0,6/20/1944,6/20/1944,4,"Neuville, Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, 63160, France","NEUVILLE, France",45.7452644,3.4363548
FRANCE,NEUVY SUR LOIRE,340.0,7/17/1944,8/7/1944,7,"Neuvy-sur-Loire, Cosne-Cours-sur-Loire, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58450, France","NEUVY SUR LOIRE, France",47.5231992,2.8827484
FRANCE,NEVERS,520.0,7/15/1944,7/15/1944,2,"Nevers, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58000, France","NEVERS, France",46.9876601,3.1577203
FRANCE,NEVILLE,81.0,6/12/1944,6/12/1944,3,"Néville, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76460, France","NEVILLE, France",49.8236368,0.7075316
FRANCE,NICE,1017.0,12/18/1943,8/6/1944,19,"Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","NICE, France",43.7009358,7.2683912
FRANCE,NIEDERBRONN,222.0,10/19/1944,3/19/1945,6,"Niederbronn-les-Bains, Haguenau-Wissembourg, Bas-Rhin, Grand Est, France métropolitaine, 67110, France","NIEDERBRONN, France",48.9510314,7.6421767
FRANCE,NIMES,663.0,5/27/1944,7/12/1944,13,"Nîmes, Gard, Occitanie, France métropolitaine, France","NIMES, France",43.8374249,4.3600687
FRANCE,NIORT,58.0,6/7/1944,6/7/1944,1,"Niort, Deux-Sèvres, Nouvelle-Aquitaine, France métropolitaine, 79000, France","NIORT, France",46.3239233,-0.4646064
FRANCE,NIVILLERS,272.0,10/24/1943,8/11/1944,8,"Nivillers, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60510, France","NIVILLERS, France",49.456628,2.1668769
FRANCE,NOGENT,369.0,8/1/1944,8/7/1944,8,"Nogent, Chaumont, Haute-Marne, Grand Est, France métropolitaine, 52800, France","NOGENT, France",48.0269782,5.3416877
FRANCE,NOGENT L ARTAUD,180.0,6/25/1944,8/7/1944,5,"Nogent-l'Artaud, Château-Thierry, Aisne, Hauts-de-France, France métropolitaine, 02310, France","NOGENT L ARTAUD, France",48.9649223,3.3185557
FRANCE,NOGENT LE ROI,386.0,7/12/1944,8/7/1944,10,"Nogent-le-Roi, Dreux, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28210, France","NOGENT LE ROI, France",48.6485761,1.5322266
FRANCE,NOGENT LE ROTROU,99.0,6/17/1944,6/17/1944,3,"Nogent-le-Rotrou, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28400, France","NOGENT LE ROTROU, France",48.321809,0.8211488
FRANCE,NONANCOURT,102.0,7/24/1944,7/24/1944,3,"Nonancourt, Évreux, Eure, Normandie, France métropolitaine, 27320, France","NONANCOURT, France",48.7709287,1.1977498
FRANCE,NORD,321.0,9/19/1943,9/9/1943,9,"Nord, Hauts-de-France, France métropolitaine, France","NORD, France",50.5289615,3.0883508
FRANCE,NOTRE DAME,313.0,1/21/1944,8/14/1944,10,"Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, France métropolitaine, 75004, France","NOTRE DAME, France",48.8529312,2.3500626
FRANCE,NOYELLE EN CHAUSSEE,560.0,1/4/1944,7/22/1944,9,,"NOYELLE EN CHAUSSEE, France",,
FRANCE,NOYEN,16.0,8/2/1944,8/2/1944,2,"Noyen, Rue des Remparts, Les Brimaudières, Noyen-sur-Sarthe, La Flèche, Sarthe, Pays de la Loire, France métropolitaine, 72430, France","NOYEN, France",47.8744584,-0.098194
FRANCE,NOYON,69.0,6/17/1944,6/17/1944,3,"Noyon, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60400, France","NOYON, France",49.5805561,3.0000288
FRANCE,NUCOURT,3248.0,6/22/1944,7/15/1944,25,"Nucourt, Pontoise, Val-d'Oise, France métropolitaine, 95420, France","NUCOURT, France",49.1584379,1.8535991
FRANCE,NUNCO,189.0,2/8/1944,8/7/1944,8,,"NUNCO, France",,
FRANCE,NUNCQ,9.0,6/14/1944,6/14/1944,3,"Nuncq-Hautecôte, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62270, France","NUNCQ, France",50.305812,2.2877407
FRANCE,OCTEVILLE,165.0,10/28/1940,8/28/1940,8,"Octeville, Cherbourg-Octeville, Cherbourg-en-Cotentin, Cherbourg, Manche, Normandie, France métropolitaine, 50130, France","OCTEVILLE, France",49.6254784,-1.6448063
FRANCE,OISEME,144.0,6/25/1944,6/25/1944,2,"Gasville-Oisème, Chartres, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28300, France","OISEME, France",48.4709206,1.5375286
FRANCE,OISEMONT,3495.0,6/17/1944,7/2/1944,26,"Oisemont, Amiens, Somme, Hauts-de-France, France métropolitaine, 80140, France","OISEMONT, France",49.956082,1.7649365
FRANCE,OISSEL,898.0,5/8/1944,8/6/1944,28,"Oissel-sur-Seine, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76350, France","OISSEL, France",49.3424375,1.0957098
FRANCE,OISSEN,186.0,3/2/1945,3/2/1945,3,,"OISSEN, France",,
FRANCE,ORANGE,247.0,8/13/1944,8/19/1944,5,"Orange, Carpentras, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84100, France","ORANGE, France",44.1371311,4.8078783
FRANCE,ORELLE,80.0,6/4/1944,6/4/1944,1,"Orelle, Saint-Jean-de-Maurienne, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73140, France","ORELLE, France",45.2102358,6.5347405
FRANCE,ORIVAL,484.0,5/27/1944,5/28/1944,8,"Orival, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76500, France","ORIVAL, France",49.3123341,0.9971996
FRANCE,ORLEANS,7582.0,11/15/1940,8/24/1940,140,"Orléans, Loiret, Centre-Val de Loire, France métropolitaine, France","ORLEANS, France",47.9027336,1.9086066
FRANCE,ORLY,2366.0,11/10/1940,5/24/1944,49,"Orly, L'Haÿ-les-Roses, Val-de-Marne, Île-de-France, France métropolitaine, 94310, France","ORLY, France",48.7431683,2.402391
FRANCE,OSSUN,108.0,3/10/1944,3/10/1944,4,"Ossun, Tarbes, Hautes-Pyrénées, Occitanie, France métropolitaine, 65380, France","OSSUN, France",43.1831715,-0.0268132
FRANCE,OUFFIERES,80.0,8/8/1944,8/8/1944,4,"Ouffières, Caen, Calvados, Normandie, France métropolitaine, 14220, France","OUFFIERES, France",49.0238781,-0.4927104
FRANCE,OUISTREHAM,717.0,4/27/1944,6/6/1944,24,"Ouistreham, Caen, Calvados, Normandie, France métropolitaine, 14150, France","OUISTREHAM, France",49.2761243,-0.258479
FRANCE,PACY SUR EURE,554.0,8/10/1944,8/18/1944,12,"Pacy-sur-Eure, Les Andelys, Eure, Normandie, France métropolitaine, 27120, France","PACY SUR EURE, France",49.0141954,1.38128
FRANCE,PARIS,8886.0,11/26/1943,9/9/1943,208,"Paris, Île-de-France, France métropolitaine, France","PARIS, France",48.8588897,2.320041
FRANCE,PARVILLE,23.0,8/13/1944,8/13/1944,1,"Parville, Évreux, Eure, Normandie, France métropolitaine, 27180, France","PARVILLE, France",49.0325659,1.0959591
FRANCE,PAS DE CALAIS,8738.0,1/14/1944,8/9/1944,272,"Pas-de-Calais, Hauts-de-France, France métropolitaine, France","PAS DE CALAIS, France",50.5144061,2.2580078
FRANCE,PAU,174.0,3/27/1944,3/27/1944,3,"Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64000, France","PAU, France",43.2957547,-0.3685668
FRANCE,PAUILLAC,22.0,8/14/1940,8/27/1940,3,"Pauillac, Lesparre-Médoc, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33250, France","PAUILLAC, France",45.1995626,-0.7484994
FRANCE,PDNT ST ESPRIT,223.0,8/15/1944,8/8/1944,7,,"PDNT ST ESPRIT, France",,
FRANCE,PERIERS,366.0,6/13/1944,6/8/1944,10,"Périers, Coutances, Manche, Normandie, France métropolitaine, 50190, France","PERIERS, France",49.1870906,-1.4100219
FRANCE,PERONNE,954.0,6/15/1944,9/13/1944,31,"Péronne, Somme, Hauts-de-France, France métropolitaine, 80200, France","PERONNE, France",49.9289578,2.9321899
FRANCE,PERTHES,858.0,8/12/1944,8/8/1944,24,"Perthes, Fontainebleau, Seine-et-Marne, Île-de-France, France métropolitaine, 77930, France","PERTHES, France",48.4758593,2.555445
FRANCE,PETIT BOIS TILLENCO,60.0,2/13/1944,2/13/1944,2,,"PETIT BOIS TILLENCO, France",,
FRANCE,PLAGE ST GABRIEL,228.0,6/4/1944,6/4/1944,6,"Rue Sainte-Gabrielle, Résidence de la Colline, Camiers, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62176, France","PLAGE ST GABRIEL, France",50.568914,1.6113263
FRANCE,PLANCHES,23.0,8/13/1944,8/13/1944,1,"Planches, Mortagne-au-Perche, Orne, Normandie, France métropolitaine, 61370, France","PLANCHES, France",48.701606,0.3701788
FRANCE,PLEURTUIT,261.0,6/11/1944,6/11/1944,9,"Pleurtuit, Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35730, France","PLEURTUIT, France",48.5815,-2.05912
FRANCE,PLOERMEL,289.0,6/12/1944,6/13/1944,9,"Ploërmel, Pontivy, Morbihan, Bretagne, France métropolitaine, 56800, France","PLOERMEL, France",47.9323786,-2.39808
FRANCE,POINT DE LA COUBRE,1788.0,4/14/1945,4/15/1945,66,,"POINT DE LA COUBRE, France",,
FRANCE,POINTE DE GRAVE,3798.0,4/14/1945,4/15/1945,149,"Pointe de Grave, Avenue du Phare de Cordouan, La Pointe de Grave, Le Verdon-sur-Mer, Lesparre-Médoc, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33123, France","POINTE DE GRAVE, France",45.5670256,-1.065704
FRANCE,POINTE DES ESPAGNOL,56.0,8/25/1944,8/25/1944,2,,"POINTE DES ESPAGNOL, France",,
FRANCE,POINTES DES TRAYAS,36.0,8/15/1944,8/15/1944,3,,"POINTES DES TRAYAS, France",,
FRANCE,POISSY,689.0,3/26/1944,7/2/1944,27,"Poissy, Saint-Germain-en-Laye, Yvelines, Île-de-France, France métropolitaine, 78300, France","POISSY, France",48.9274192,2.0426301
FRANCE,POITIERS,530.0,6/12/1944,6/12/1944,2,"Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86000, France","POITIERS, France",46.5802596,0.340196
FRANCE,POIX,1920.0,10/28/1940,8/27/1943,77,"Poix, Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51460, France","POIX, France",48.9626076,4.6237347
FRANCE,POMEGUES ISLAND,144.0,8/27/1944,8/27/1944,3,"Pomègues, Marseille 7e Arrondissement, Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, 13007, France","POMEGUES ISLAND, France",43.2686991,5.2971443
FRANCE,POMERANIAN,80.0,9/8/1943,9/8/1943,4,"Rolety Nowa France, Koronowska, Czyżkówko, Bydgoszcz, województwo kujawsko-pomorskie, 85-407, Polska","POMERANIAN, France",53.1414593,17.9597671
FRANCE,POMMEREVAL,677.0,1/29/1944,6/24/1944,12,"Pommeréval, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76680, France","POMMEREVAL, France",49.73629,1.31274
FRANCE,POMPEY,72.0,9/10/1944,9/10/1944,2,"Pompey, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54340, France","POMPEY, France",48.7658301,6.1229922
FRANCE,PON LONG,174.0,3/27/1944,3/27/1944,3,"Le Serre du Pon, Le Vernel, Saint-Étienne-de-Serre, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07190, France","PON LONG, France",44.7961041,4.5428285
FRANCE,PONT A VENDIN,48.0,10/31/1942,9/22/1942,12,"Pont-à-Vendin, Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62880, France","PONT A VENDIN, France",50.4738,2.88627
FRANCE,PONT AUDEMER,306.0,6/12/1944,8/17/1944,16,"Pont-Audemer, Bernay, Eure, Normandie, France métropolitaine, 27500, France","PONT AUDEMER, France",49.356241,0.515331
FRANCE,PONT AUTHOU,268.0,7/31/1944,8/17/1944,10,"Pont-Authou, Bernay, Eure, Normandie, France métropolitaine, 27290, France","PONT AUTHOU, France",49.2432138,0.7003885
FRANCE,PONT BERNEVAL,72.0,2/13/1944,2/13/1944,3,"Rue du Pont, Berneval-le-Grand, Petit-Caux, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76370, France","PONT BERNEVAL, France",49.967233,1.1950551
FRANCE,PONT D AIN,66.0,8/25/1944,8/25/1944,2,"Pont-d'Ain, Nantua, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01160, France","PONT D AIN, France",46.052,5.34554
FRANCE,PONT L EVEQUE,419.0,6/13/1944,8/13/1944,16,"Pont-l'Évêque, Lisieux, Calvados, Normandie, France métropolitaine, 14130, France","PONT L EVEQUE, France",49.2849832,0.1832571
FRANCE,PONT ST ESPRIT,80.0,8/8/1944,8/8/1944,2,"Pont-Saint-Esprit, Nîmes, Gard, Occitanie, France métropolitaine, 30130, France","PONT ST ESPRIT, France",44.2538589,4.6456631
FRANCE,PONTDUBAULT,2018.0,6/11/1944,6/8/1944,57,,"PONTDUBAULT, France",,
FRANCE,PONTOISE,252.0,8/14/1944,8/9/1944,4,"Pontoise, Val-d'Oise, Île-de-France, France métropolitaine, France","PONTOISE, France",49.0508845,2.1008067
FRANCE,PORCARO,23.0,6/13/1944,6/13/1944,1,"Porcaro, Vannes, Morbihan, Bretagne, France métropolitaine, 56380, France","PORCARO, France",47.9158599,-2.2001051
FRANCE,PORQUEROLLES,462.0,1/17/1944,8/12/1944,21,"Porquerolles, Hyères, Toulon, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83400, France","PORQUEROLLES, France",43.0002437,6.2022972
FRANCE,PORT EN BESSIN,381.0,6/6/1944,6/7/1944,21,"Port-en-Bessin-Huppain, Bayeux, Calvados, Normandie, France métropolitaine, 14520, France","PORT EN BESSIN, France",49.3458498,-0.7526611
FRANCE,PORTES LES ST QUEN,328.0,8/2/1944,8/2/1944,4,,"PORTES LES ST QUEN, France",,
FRANCE,PORTES LES VALENCES,502.0,8/2/1944,8/6/1944,6,"Supercharger Aire Portes les Valences Ouest, Impasse des Potagers, Rivecourt, Portes-lès-Valence, Valence, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26800, France","PORTES LES VALENCES, France",44.8648812,4.864925
FRANCE,PREDEFIN,411.0,6/19/1944,6/20/1944,9,"Prédefin, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62134, France","PREDEFIN, France",50.50278,2.25407
FRANCE,PREUSEVILLE,814.0,1/21/1944,8/9/1944,16,"Preuseville, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76660, France","PREUSEVILLE, France",49.87012,1.51546
FRANCE,PROUVILLE,135.0,6/20/1944,6/20/1944,3,"Prouville, Amiens, Somme, Hauts-de-France, France métropolitaine, 80370, France","PROUVILLE, France",50.14728,2.12513
FRANCE,PT DE LA GOUBRE,108.0,1/4/1945,12/28/1944,6,,"PT DE LA GOUBRE, France",,
FRANCE,QUEND,112.0,6/2/1944,6/2/1944,2,"Quend, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80120, France","QUEND, France",50.3163762,1.6351093
FRANCE,QUERRIEU,312.0,8/28/1944,8/28/1944,6,"Querrieu, Amiens, Somme, Hauts-de-France, France métropolitaine, 80115, France","QUERRIEU, France",49.9391133,2.431445
FRANCE,QUILLEBEUF,81.0,2/9/1944,2/9/1944,3,"Quillebeuf-sur-Seine, Bernay, Eure, Normandie, France métropolitaine, 27680, France","QUILLEBEUF, France",49.4705499,0.526914
FRANCE,QUINEAMPOIX,156.0,8/1/1944,8/2/1944,6,,"QUINEAMPOIX, France",,
FRANCE,QUINEVILLE,363.0,6/10/1944,6/14/1944,9,"Quinéville, Cherbourg, Manche, Normandie, France métropolitaine, 50310, France","QUINEVILLE, France",49.5120464,-1.2975762
FRANCE,RATENNEAU ISLAND,168.0,8/25/1944,8/25/1944,10,,"RATENNEAU ISLAND, France",,
FRANCE,RECQUES SUR COURES,138.0,8/7/1944,8/7/1944,2,,"RECQUES SUR COURES, France",,
FRANCE,REDON,114.0,6/21/1944,6/21/1944,3,"Redon, Ille-et-Vilaine, Bretagne, France métropolitaine, 35600, France","REDON, France",47.6510682,-2.0842143
FRANCE,REGNAUVILLE,184.0,6/18/1944,6/18/1944,5,"Regnauville, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62140, France","REGNAUVILLE, France",50.3136208,2.0139624
FRANCE,REGNEVILLE,444.0,6/19/1944,6/22/1944,24,"Regnéville-sur-Mer, Coutances, Manche, Normandie, France métropolitaine, 50590, France","REGNEVILLE, France",49.0091854,-1.5526882
FRANCE,REIMS,2294.0,12/22/1940,9/26/1943,71,"Reims, Marne, Grand Est, France métropolitaine, 51100, France","REIMS, France",49.2577886,4.031926
FRANCE,RELY,315.0,7/6/1944,8/6/1944,10,"Rely, Béthune, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62120, France","RELY, France",50.5728715,2.3605017
FRANCE,REMAISNIL,280.0,6/23/1944,8/2/1944,8,"Remaisnil, Amiens, Somme, Hauts-de-France, France métropolitaine, 80600, France","REMAISNIL, France",50.20015,2.24454
FRANCE,REMILLY,46.0,8/7/1944,8/7/1944,2,"Rémilly, Metz, Moselle, Grand Est, France métropolitaine, 57580, France","REMILLY, France",49.0116713,6.3960587
FRANCE,RENESCURE,1026.0,6/16/1944,7/6/1944,31,"Renescure, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59173, France","RENESCURE, France",50.7276106,2.3695208
FRANCE,RENNES,2804.0,1/31/1942,8/24/1940,116,"Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, France","RENNES, France",48.1113387,-1.6800198
FRANCE,REVIGNY SUR ORNAIN,863.0,7/12/1944,7/18/1944,7,"Revigny-sur-Ornain, Bar-le-Duc, Meuse, Grand Est, France métropolitaine, 55800, France","REVIGNY SUR ORNAIN, France",48.8284503,4.9870514
FRANCE,RHONE VALLEY,166.0,8/16/1944,8/17/1944,14,,"RHONE VALLEY, France",,
FRANCE,RILLY LA MONTAGNE,754.0,7/17/1944,7/31/1944,9,"Rilly-la-Montagne, Reims, Marne, Grand Est, France métropolitaine, 51500, France","RILLY LA MONTAGNE, France",49.1650534,4.0446122
FRANCE,RIVER ANDELLE,57.0,6/7/1944,6/7/1944,2,"L'Andelle, Eure, Normandie, France métropolitaine, France","RIVER ANDELLE, France",49.4436043,1.3846894
FRANCE,RIVERCOURT,20.0,8/14/1944,8/14/1944,2,,"RIVERCOURT, France",,
FRANCE,ROLLEZ,187.0,7/12/1944,7/19/1944,8,"Rollez, Verchocq, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62560, France","ROLLEZ, France",50.5423959,2.0515372
FRANCE,ROMILLY SUR SEINE,2998.0,12/20/1942,9/3/1943,85,"Romilly-sur-Seine, Nogent-sur-Seine, Aube, Grand Est, France métropolitaine, 10100, France","ROMILLY SUR SEINE, France",48.5197475,3.7263678
FRANCE,ROMORANTIN,909.0,4/10/1944,6/4/1944,15,"Romorantin-Lanthenay, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41200, France","ROMORANTIN, France",47.3592182,1.7434925
FRANCE,RONS,144.0,8/12/1944,8/12/1944,3,"Le Rons, Guilligomarc'h, Quimper, Finistère, Bretagne, France métropolitaine, 29300, France","RONS, France",47.9379107,-3.4185088
FRANCE,ROSIERES,272.0,2/28/1944,3/3/1944,10,"Rosières, Senlis, Oise, Hauts-de-France, France métropolitaine, 60440, France","ROSIERES, France",49.1882738,2.7791596
FRANCE,ROTONNEAU,129.0,8/27/1944,8/27/1944,6,,"ROTONNEAU, France",,
FRANCE,ROUEN,5324.0,1/9/1943,9/6/1943,128,"Rouen, Seine-Maritime, Normandie, France métropolitaine, France","ROUEN, France",49.4404591,1.0939658
FRANCE,ROYAN,17906.0,1/4/1945,4/16/1945,433,"Royan, Rochefort, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17200, France","ROYAN, France",45.6245332,-1.0287636
